-40.09447778;-3.824561111;-2.810594444
-34.35047778;-3.828561111;-2.928594444
-34.27547778;-3.797561111;-2.921594444
-28.48247778;-3.834561111;-2.940594444
-28.40047778;-3.852561111;-2.880594444
-25.53847778;-3.903561111;-2.756594444
-22.67547778;-3.890561111;-2.784594444
-22.52247778;-6.681561111;0.031405556
-22.45247778;-6.737561111;0.093405556
-19.64647778;-9.632561111;0.198405556
-19.60847778;-12.65056111;3.086405556
-19.56247778;-15.55856111;5.976405556
-19.54247778;-18.53356111;5.933405556
-19.48347778;-21.38556111;5.937405556
-19.50947778;-21.47056111;3.042405556
-19.56347778;-24.29856111;3.030405556
-19.59747778;-24.41156111;5.983405556
-22.40647778;-27.34956111;5.922405556
-22.40447778;-30.29256111;5.984405556
-22.49847778;-33.25256111;3.071405556
-22.59247778;-39.13056111;5.991405556
-25.43247778;-44.89056111;5.941405556
-25.48547778;-47.74856111;3.085405556
-25.56147778;-47.83956111;3.068405556
-25.54347778;-47.93656111;2.999405556
-25.45047778;-47.95556111;3.091405556
-22.67547778;-48.05256111;3.084405556
-22.64447778;-50.76656111;3.091405556
-22.56047778;-50.81756111;3.080405556
-19.59547778;-50.88656111;3.024405556
-19.46047778;-50.93456111;0.135405556
-16.62147778;-50.91556111;0.100405556
-7.817477778;-50.93656111;0.094405556
-1.902477778;-50.91656111;0.084405556
1.115522222;-50.91056111;0.056405556
4.025522222;-50.87056111;-2.686594444
9.865522222;-50.82456111;-2.708594444
18.62552222;-50.83056111;-2.702594444
21.60552222;-50.79956111;-2.788594444
24.48552222;-50.74656111;-2.772594444
24.67552222;-50.73356111;-2.796594444
27.66552222;-48.04156111;-2.765594444
30.54552222;-47.93256111;-2.812594444
33.40552222;-47.90756111;-2.833594444
42.25552222;-47.82156111;-2.928594444
45.16552222;-45.02256111;-2.900594444
48.02552222;-44.88756111;-2.866594444
48.14552222;-39.12056111;-2.871594444
50.93552222;-36.18156111;-2.895594444
51.05552222;-33.17756111;-2.825594444
51.10552222;-30.28556111;-2.869594444
51.14552222;-27.43856111;-2.792594444
53.94552222;-27.20956111;-2.698594444
54.10552222;-24.36256111;0.124405556
56.89552222;-24.20956111;0.101405556
56.91552222;-18.47556111;6.006405556
56.95552222;-12.64656111;8.875405556
56.98552222;-9.650561111;8.955405556
56.93552222;-6.667561111;11.78940556
56.92552222;-3.935561111;14.70440556
56.87552222;-3.824561111;14.75240556
53.98552222;-3.702561111;14.78340556
51.17552222;-0.940561111;11.84140556
51.04552222;-0.926561111;14.68940556
50.93552222;-0.849561111;14.69140556
48.12552222;-0.896561111;14.80540556
47.92552222;-0.856561111;14.76040556
42.24552222;-0.859561111;14.77240556
39.22552222;-0.880561111;14.75740556
30.54552222;-0.910561111;14.79340556
27.59552222;-3.632561111;14.78440556
24.68552222;-3.654561111;14.76540556
24.49552222;-3.722561111;14.76540556
21.52552222;-3.731561111;14.80640556
9.835522222;-3.893561111;14.85040556
4.015522222;-6.698561111;14.85340556
3.845522222;-9.630561111;14.75940556
1.030522222;-9.694561111;11.90540556
0.832522222;-15.59356111;5.998405556
-1.984477778;-18.46856111;0.159405556
-4.848477778;-18.53656111;-2.735594444
-5.8;-21.37156111;-2.859594444
-5.8;-21.41856111;-2.931594444
-5.8;-21.37756111;-5.810594444
-5.8;-21.43656111;-5.890594444
-5.8;-21.47756111;-5.916594444
-5.8;-21.43456111;-8.701594444
-5.8;-21.30956111;-8.691594444
-5.8;-18.41456111;-5.934594444
-5.8;-15.57456111;-8.723594444
-5.8;-15.51856111;-5.966594444
-5.8;-12.57056111;-8.706594444
-5.8;-9.676561111;-8.736594444
-5.8;-6.773561111;-8.777594444
-5.8;-3.846561111;-8.689594444
-5.8;-3.705561111;-5.956594444
-5.8;-0.893561111;-5.911594444
-5.8;-0.661561111;-5.922594444
-5.8;5.073438889;-5.886594444
-5.8;10.99243889;-5.768594444
-5.8;19.63243889;-2.957594444
-5.8;19.77743889;-2.7
-5.8;22.59443889;-2.7
-5.8;22.79043889;-2.7
-5.8;28.57843889;-2.7
-5.8;34.52543889;-2.7
-5.8;40.28343889;-2.7
-5.8;43.19843889;-2.7
-5.8;43.33343889;-2.7
-5.8;46.17443889;-2.7
-5.8;46.26543889;-2.7
-5.8;46.36243889;-2.7
-5.8;46.40843889;-2.7
-5.8;49.17643889;-2.7
-5.8;49.27043889;-2.7
-5.8;49.26643889;-2.7
-5.8;49.24543889;-2.7
-5.8;49.30143889;-2.7
-5.8;49.31643889;-2.7
-5.8;49.23543889;-2.7
-5.8;49.22643889;-2.7
-5.8;49.23343889;-2.7
